18809,6.0
19049,1.0
19289,1.0
19528,1.0
19769,1.0
20009,1.0
20249,1.0
20489,1.0
20729,1.0
20969,1.0
21209,1.0
21447,1.0
21689,1.0
21927,1.0
22169,1.0
22410,1.0
22648,1.0
22890,2.0
23127,1.0
23370,1.0
23608,1.0
23850,2.0
24092,1.0
24330,1.0
24572,1.0
24812,2.0
25050,1.0
25290,1.0
25529,1.0
25770,1.0
26007,1.0
26249,1.0
26491,1.0
26731,1.0
26969,1.0
27212,1.0
27451,1.0
27692,1.0
27931,1.0
28172,1.0
28410,1.0
28651,1.0
28890,1.0
29128,1.0
29369,2.0
29612,1.0
29849,2.0
30092,1.0
30333,2.0
30569,1.0
30813,1.0
31052,1.0
31293,1.0
31532,1.0
31772,1.0
32012,1.0
32253,1.0
32493,1.0
32733,1.0
32973,1.0
33213,2.0
33453,1.0
33693,1.0
33933,1.0
34173,1.0
34414,1.0
34654,1.0
34893,2.0
35134,1.0
35374,1.0
35614,1.0
35854,2.0
36094,1.0
36334,2.0
36574,1.0
36814,1.0
37055,1.0
37294,1.0
37534,1.0
2627,1.0
2646,1.0
2661,1.0
2679,1.0
2696,1.0
2713,1.0
2729,1.0
2742,1.0
2756,1.0
2769,1.0
2782,1.0
2793,1.0
2805,1.0
2819,1.0
2829,1.0
2850,2.0
15201,6.0
15441,1.0
15681,1.0
15920,1.0
16161,1.0
16401,0.0
16641,1.0
16881,1.0
17121,1.0
17361,1.0
17601,1.0
17841,1.0
18082,1.0
18321,0.0
18561,1.0
18802,1.0
19041,0.0
19282,1.0
19522,1.0
19762,1.0
20002,1.0
20242,1.0
20482,1.0
20722,1.0
20962,1.0
21202,0.0
21443,1.0
21683,0.0
21923,1.0
22161,1.0
22403,1.0
22643,1.0
22882,1.0
23120,1.0
23361,1.0
23603,1.0
23842,0.0
24080,0.0
24323,1.0
24563,1.0
24802,1.0
25043,0.0
25282,1.0
25523,1.0
25761,1.0
26001,1.0
26244,1.0
26484,1.0
26724,1.0
26964,1.0
27204,1.0
27445,1.0
27684,1.0
27925,1.0
28163,1.0
28404,1.0
28644,1.0
28885,0.0
29122,1.0
29364,1.0
29605,1.0
29845,1.0
30083,1.0
30325,1.0
30562,1.0
30805,1.0
31045,0.0
31286,1.0
31525,1.0
31763,0.0
32006,0.0
32244,1.0
32486,1.0
32723,1.0
32965,1.0
33206,1.0
33448,1.0
33686,1.0
33925,1.0
34166,0.0
34406,1.0
34646,1.0
34886,1.0
35127,0.0
35367,1.0
35605,1.0
35847,1.0
36087,1.0
36327,0.0
36567,1.0
36807,1.0
37045,1.0
37287,1.0
37528,1.0
37765,1.0
38007,0.0
38245,1.0
38487,1.0
38727,1.0
38965,1.0
39205,1.0
39446,0.0
39688,1.0
39926,1.0
40168,1.0
40406,1.0
40648,1.0
40889,1.0
41129,1.0
41365,1.0
41608,0.0
41848,0.0
42088,1.0
42329,0.0
42566,1.0
42808,1.0
43049,1.0
43289,1.0
43527,1.0
43769,1.0
44009,0.0
44250,1.0
44490,1.0
44730,0.0
44970,1.0
45210,1.0
45450,1.0
45690,0.0
45929,1.0
46170,1.0
46410,1.0
46651,1.0
46889,1.0
47130,1.0
47368,1.0
47608,1.0
47848,1.0
48089,1.0
48331,1.0
48569,1.0
48811,0.0
49051,1.0
49291,0.0
49531,1.0
49771,1.0
50012,1.0
50251,1.0
50491,1.0
50731,0.0
50972,1.0
51211,1.0
51452,1.0
51688,0.0
51932,1.0
52171,1.0
52410,1.0
52652,1.0
52892,0.0
53133,0.0
53372,1.0
53613,1.0
53853,1.0
54093,1.0
54333,1.0
54573,1.0
54813,1.0
55054,1.0
55293,0.0
55533,1.0
55774,1.0
56014,1.0
56254,1.0
56494,1.0
56734,0.0
56974,1.0
57214,1.0
57454,1.0
57694,1.0
57934,1.0
58174,1.0
58414,1.0
58655,1.0
58894,0.0
59135,1.0
59375,0.0
59615,1.0
59855,0.0
60095,1.0
60335,1.0
60575,1.0
60815,1.0
61055,1.0
61295,1.0
61535,1.0
61775,0.0
62016,1.0
62256,1.0
62496,1.0
62736,0.0
62975,1.0
63215,0.0
63456,1.0
63696,1.0
63936,1.0
64176,1.0
64416,1.0
64656,1.0
64896,1.0
65137,1.0
65377,0.0
65617,0.0
65857,1.0
66097,1.0
66337,1.0
66577,1.0
66818,1.0
67057,1.0
67297,1.0
67537,1.0
67777,1.0
68018,1.0
68258,1.0
68502,1.0
68739,1.0
68979,1.0
69218,1.0
69458,0.0
69698,1.0
69938,0.0
70178,1.0
70418,1.0
70659,1.0
70898,0.0
71139,1.0
71379,0.0
71619,1.0
71859,1.0
72099,1.0
72339,1.0
72579,1.0
72819,0.0
73059,1.0
73299,1.0
73539,1.0
73779,1.0
74020,1.0
74259,1.0
74500,1.0
74740,1.0
74980,0.0
75220,1.0
75460,1.0
75700,1.0
75940,1.0
76180,0.0
76420,1.0
76660,1.0
76901,1.0
77141,1.0
77380,1.0
77621,1.0
77861,1.0
78101,1.0
78340,0.0
78581,1.0
78821,1.0
79061,1.0
79301,1.0
79541,1.0
79781,0.0
80021,0.0
80262,1.0
80502,1.0
80742,1.0
80982,0.0
81222,1.0
81462,1.0
81701,1.0
81942,1.0
82182,1.0
82422,0.0
82662,0.0
82902,1.0
83142,1.0
83382,1.0
83623,1.0
83863,1.0
84103,1.0
84343,1.0
84583,1.0
84823,1.0
85063,1.0
85303,1.0
85543,0.0
85783,1.0
86023,1.0
86264,1.0
86504,1.0
86744,0.0
86984,1.0
87224,1.0
87464,1.0
87704,1.0
87944,0.0
88184,1.0
88424,1.0
88664,1.0
88904,1.0
89144,1.0
89384,1.0
89625,1.0
89865,1.0
90105,0.0
90344,1.0
90585,1.0
90824,1.0
91065,1.0
91305,1.0
91546,0.0
91785,1.0
92025,1.0
92266,1.0
92505,1.0
92746,0.0
92986,1.0
93226,1.0
93465,0.0
93706,0.0
93951,1.0
94186,1.0
94426,1.0
94666,1.0
94906,1.0
95146,0.0
95386,1.0
95626,1.0
95867,1.0
96107,0.0
96347,1.0
96587,1.0
96827,1.0
97067,1.0
97307,1.0
3809,0.0
3824,1.0
3840,1.0
3854,1.0
3870,1.0
3885,0.0
3902,0.0
3916,1.0
3931,0.0
3943,1.0
3954,1.0
3967,1.0
3977,1.0
3989,1.0
4000,1.0
4011,1.0
4241,1.0
4481,1.0
4721,1.0
4961,1.0
5201,1.0
5441,1.0
5681,1.0
5921,1.0
6161,0.0
9111,6.0
9350,1.0
9590,1.0
9830,2.0
10070,1.0
10311,1.0
10550,1.0
10791,1.0
11031,1.0
11270,1.0
11511,1.0
11751,1.0
11991,1.0
12231,1.0
12471,1.0
12711,2.0
12951,1.0
13192,1.0
13431,1.0
13672,1.0
13912,1.0
14152,1.0
14392,1.0
14632,1.0
14872,2.0
15112,1.0
15352,1.0
15592,1.0
15830,2.0
16070,1.0
16309,1.0
16552,1.0
16793,1.0
17033,1.0
17271,1.0
17511,1.0
17752,1.0
17993,1.0
18232,1.0
18470,1.0
18713,1.0
18953,1.0
19192,1.0
19430,1.0
19671,1.0
19914,2.0
20154,1.0
20393,1.0
20631,1.0
20873,2.0
21113,1.0
21354,2.0
21594,1.0
21832,2.0
22074,1.0
22314,1.0
22555,1.0
22791,1.0
23033,1.0
23275,1.0
23514,1.0
23755,1.0
23993,1.0
24235,1.0
24472,1.0
24715,1.0
24953,1.0
25195,1.0
25435,1.0
25675,1.0
25915,1.0
26154,1.0
26393,1.0
26636,1.0
26875,2.0
27116,1.0
27354,2.0
27596,1.0
27836,1.0
28076,1.0
28313,1.0
28556,1.0
28794,1.0
29035,1.0
29274,1.0
29515,1.0
29757,1.0
29996,2.0
30236,1.0
30475,1.0
30716,1.0
30957,1.0
31197,1.0
31434,1.0
31676,1.0
31915,2.0
32156,1.0
32395,1.0
32636,1.0
32877,2.0
33116,1.0
33357,1.0
33595,1.0
33838,1.0
34078,1.0
34316,1.0
34557,1.0
34798,1.0
35038,1.0
35277,1.0
35518,1.0
35755,1.0
35998,1.0
36239,1.0
36477,1.0
36719,1.0
36957,1.0
37199,1.0
37436,1.0
37678,1.0
37917,1.0
38159,1.0
38400,2.0
38638,1.0
38880,2.0
39118,1.0
39358,2.0
39600,1.0
39840,2.0
40080,1.0
40320,1.0
40560,1.0
40799,1.0
41041,1.0
41279,1.0
41520,1.0
41761,1.0
42000,2.0
42238,1.0
42480,1.0
42722,1.0
42960,1.0
43201,1.0
43442,1.0
43681,1.0
43919,1.0
44161,1.0
44401,1.0
44641,1.0
44881,2.0
45121,1.0
45362,2.0
45602,1.0
45842,1.0
46080,1.0
46322,1.0
46562,1.0
46803,1.0
47043,1.0
